epoch,layer,x,y,label
0,8,-5.2545304,-0.5498498,0
0,7,3.9651372,6.1094375,0
0,4,-4.4903784,9.842931,1
0,2,-12.170723,-4.749961,0
0,12,-11.796496,-5.0147657,0
0,10,-4.068338,9.484982,0
0,8,2.8269963,-14.898504,0
0,7,0.06668242,3.9088004,1
0,3,-7.370337,24.062494,1
0,6,13.828605,-25.270067,0
0,7,-12.323889,5.0455766,0
0,11,2.9508424,2.5139155,1
0,11,18.1481,-6.1314163,1
0,6,0.8487475,-22.790415,1
0,3,7.7140503,-25.904762,1
0,2,-10.220636,14.374045,0
0,1,17.092205,3.1067073,1
0,4,11.026551,-15.263292,0
0,5,4.7125707,4.504471,0
0,1,-18.082832,3.8413398,1
0,6,17.744078,6.793865,1
0,2,17.164734,5.0394573,1
0,5,-4.834941,12.609691,0
0,8,16.095852,25.53903,1
0,3,-9.728525,19.483341,0
0,10,8.468133,-13.272193,1
0,12,-3.4061253,4.8340964,0
0,3,9.249994,-14.238129,0
0,1,-7.617245,12.718069,1
0,9,3.317774,11.45754,0
0,2,20.239481,22.105406,1
0,12,20.900248,-9.890531,1
0,12,-12.853775,10.777917,0
0,10,14.393507,-6.1288686,0
0,1,-4.7458463,4.701823,1
0,1,8.491344,-10.173385,1
0,3,4.714184,10.809594,1
0,7,-2.8623328,17.462854,1
0,2,9.622592,8.628805,1
0,9,-3.7297046,-23.22621,0
0,12,-9.416974,10.3956585,1
0,11,5.1397076,0.60061157,1
0,1,1.1048665,-14.396639,1
0,6,-6.676539,16.335321,1
0,10,14.05284,-1.1057918,1
0,5,17.251856,-11.797765,0
0,1,13.888289,-11.312751,0
0,4,1.7839912,3.1311505,1
0,1,-14.595479,-17.615782,0
0,9,19.427568,24.632029,0
0,11,-10.999298,15.333654,1
0,5,-5.6092367,-7.461586,1
0,11,-15.299153,14.302607,0
0,8,-18.275772,-5.14569,0
0,5,-21.50327,-21.29528,0
0,5,-8.891971,0.07398623,1
0,12,5.8455257,4.423344,0
0,3,-0.5675848,1.1492001,1
0,11,-12.266759,14.541906,1
0,2,-9.594317,4.9091277,0
0,11,-1.646678,-2.900815,0
0,2,5.861847,-5.4092712,0
0,12,-4.927601,5.276124,0
0,5,-6.4190483,-13.149189,0
0,11,-22.68177,0.89971024,0
0,11,4.0429993,-0.56037384,0
0,10,20.842464,-5.320257,0
0,6,4.2662973,-11.669736,0
0,12,20.791338,-13.352219,0
0,2,-17.363638,-25.492445,0
0,11,-3.2197146,7.9156733,1
0,9,-2.6435783,-4.525233,0
0,2,17.389454,-6.029364,1
0,8,-0.23814777,-12.2023535,0
0,12,-1.9691333,-26.50926,1
0,2,4.7534266,15.868407,0
0,10,-8.032694,0.9781009,1
0,6,-11.2688,19.654419,1
0,8,8.212393,23.443058,0
0,4,-4.232392,-10.686197,0
0,8,-17.669537,-9.04534,1
0,1,22.743097,1.2475727,0
0,8,21.371452,0.89607024,1
0,8,-6.9392066,4.8633294,1
0,5,17.925991,-4.798089,1
0,11,-3.0099838,-0.62122303,0
0,1,-18.197289,-5.9233217,0
0,3,-4.948643,-16.421535,1
0,10,-16.685858,23.171621,1
0,8,16.544985,-11.159866,0
0,3,-3.4131045,8.1382885,0
0,2,8.546997,5.3674293,0
0,10,-5.8328724,25.1839,0
0,4,11.767624,-20.441416,1
0,3,-18.961359,17.290302,0
0,4,-1.5183879,-26.810965,1
0,11,19.14838,-2.0286357,1
0,11,3.9650004,-17.681631,0
0,8,20.884956,8.402362,1
0,8,10.724892,-0.8358891,0
0,4,11.827107,5.4730554,1
0,10,23.130724,-1.2005036,0
0,11,-21.140675,1.0961798,1
0,8,-5.677323,1.3919333,1
0,5,-2.0680373,-3.1397195,0
0,11,-19.200415,8.839735,1
0,4,15.164717,18.065853,0
0,10,3.997404,-12.961993,0
0,2,-1.0077049,-13.66769,1
0,7,-5.804375,26.978949,0
0,11,0.3745374,-1.1437904,0
0,12,-1.7158612,22.941923,0
0,4,9.096954,-15.005455,0
0,7,-5.573449,-15.684627,1
0,5,-2.5457182,17.688278,0
0,2,-5.2926555,-5.2908125,1
0,10,-5.338469,8.551234,1
0,9,-7.119148,5.960357,1
0,1,7.3153534,-8.322904,0
0,12,-5.554749,-26.037603,0
0,6,-18.633617,-18.161043,0
0,6,7.189091,-22.128614,0
0,6,12.171597,21.471523,1
0,10,-5.0761867,10.439679,1
0,7,-2.803117,-1.9684523,1
0,8,-18.413445,3.6506245,1
0,4,-1.019832,1.2431133,0
0,5,-3.9893625,-7.280233,0
0,10,-10.18007,-11.572269,0
0,2,21.65491,26.275213,0
0,12,10.05739,-11.83231,0
0,4,7.0672164,11.855191,0
0,11,3.1969173,-6.4274707,1
0,5,-7.927012,14.181526,1
0,3,7.926318,10.418123,1
0,5,-0.56595474,6.99052,0
0,6,0.7295289,-9.4809065,1
0,10,7.3919797,-0.5099909,1
0,6,-18.293974,-14.546609,1
0,4,-12.132937,9.245792,1
0,1,19.66579,8.761063,1
0,12,-6.5266294,20.578547,0
0,4,-4.0177836,-0.42894474,1
0,9,-6.383275,15.805927,1
0,7,12.757595,6.5954247,1
0,8,20.299595,12.362964,0
0,2,12.600713,-0.028256036,0
0,7,-13.244904,16.101294,0
0,2,0.98396784,16.30044,1
0,12,-18.725304,-8.292228,1
0,1,10.634567,-3.9412248,0
0,8,22.70971,4.0926228,1
0,4,-2.7604995,-21.96076,1
0,11,-22.534689,8.4014225,0
0,5,-20.213778,-21.421389,1
0,11,2.6537745,16.930233,1
0,12,11.939345,26.28985,0
0,7,-13.959622,8.262838,0
0,4,-8.255926,9.9400015,1
0,8,12.178343,8.934392,0
0,8,23.441582,14.71194,1
0,12,-5.575251,-25.17153,1
0,9,-8.859523,4.7725635,1
0,10,6.30777,-4.369663,1
0,9,-17.338041,-27.479347,0
0,2,-1.3624008,-6.448721,0
0,8,-15.477264,-8.630774,1
0,4,-9.8301325,-21.312855,0
0,3,-9.240331,-19.413677,1
0,12,-23.471788,1.1787353,1
0,7,1.4113741,3.7833455,1
0,10,9.7158165,15.8904705,0
0,4,-1.5992843,-8.975061,0
0,3,-4.1515126,-20.755207,1
0,10,6.122521,14.182063,1
0,7,2.6605911,9.065168,0
0,10,-11.864697,-3.605064,0
0,7,1.763288,-14.9642935,0
0,8,-12.24377,-16.969273,0
0,2,1.5006275,1.9807185,1
0,6,-4.1621003,7.217345,1
0,5,15.186808,18.000942,0
0,9,-9.188088,-9.034585,0
0,11,12.7452545,-8.386585,0
0,5,1.7661238,-22.086973,0
0,10,-6.217338,-12.719706,1
0,8,-15.837186,-14.555137,1
0,5,-8.401593,-22.874342,1
0,1,-22.666836,4.973461,1
0,7,7.5267262,-17.596846,0
0,5,-6.9243245,25.447733,1
0,11,-17.327896,-0.8865751,1
0,9,-12.22774,16.094767,1
0,1,-0.13425396,-17.332247,1
0,7,-6.794792,-6.439744,1
0,8,21.826553,7.444168,1
0,3,12.886369,-14.40841,0
0,10,12.605189,10.976343,0
0,10,-0.78447264,11.621913,0
0,7,10.688614,5.2177725,0
0,1,9.54619,19.71377,0
0,12,-9.063202,16.205364,1
0,10,0.8581793,23.584644,0
0,12,-23.174097,7.844955,0
0,3,-10.947175,16.125568,1
0,11,4.458427,7.5532174,0
0,7,-22.850746,21.20659,0
0,5,-19.910982,-17.144382,1
0,12,-7.6761823,3.2550426,1
0,5,-8.84162,23.325294,1
0,6,10.080317,18.239708,1
0,1,7.908961,5.688119,1
0,9,1.6857588,10.62371,0
0,6,6.005905,-4.96621,1
0,11,-6.8137865,9.449074,0
0,7,18.580563,-1.3039178,1
0,12,-23.545244,8.82798,1
0,8,9.247438,-7.416029,1
0,6,15.12156,-22.845263,0
0,1,10.959802,8.783018,1
0,3,8.791099,-9.875117,1
0,7,11.311297,23.842299,1
0,6,18.751232,21.279354,0
0,5,2.2610176,15.939877,0
0,5,16.712078,9.4133835,1
0,12,-10.885023,23.020948,1
0,5,-12.573308,24.425829,1
0,3,2.1696606,7.883237,1
0,11,-0.9442097,-14.072229,0
0,7,4.553784,21.628582,1
0,11,10.738433,-15.227105,1
0,12,17.913708,21.267206,1
0,10,19.51623,-9.7443495,0
0,3,-14.72048,-11.494986,1
0,12,10.676675,-21.787346,1
0,4,7.940163,0.21206239,1
0,1,5.5279045,-13.869314,1
0,8,-22.441998,-4.633308,1
0,5,-5.1561346,-4.4736996,1
0,6,-21.811974,-12.762908,1
0,9,6.424348,-27.491453,0
0,4,-1.7262317,6.511431,0
0,5,14.013226,-17.016764,1
0,11,-9.822227,4.979423,1
0,1,5.7898364,25.402527,0
0,9,-8.742956,-7.6362906,1
0,7,-2.5416129,19.785843,1
0,4,-10.44169,-4.5668607,1
0,5,4.536981,-12.956744,1
0,8,9.417393,-9.808511,0
0,12,11.738642,-25.727854,1
0,11,1.9472163,15.539973,1
0,11,-1.5258435,10.663496,0
0,9,-7.3469687,-13.636347,1
0,6,-14.706665,-16.187332,1
0,3,2.2060697,21.583324,0
0,2,-8.232012,5.25211,1
0,5,7.030272,1.3350621,1
0,11,5.0495343,-17.791475,0
0,10,-5.332945,0.13268968,1
0,7,-5.4334326,-1.7974013,1
0,6,-5.5672956,25.999718,1
0,5,-6.420415,-17.757395,0
0,3,13.859064,6.7390423,1
0,2,13.050491,-4.44535,1
0,9,-20.967901,-9.317628,0
0,11,-3.8539982,-14.337008,1
0,9,-4.1379538,16.559752,1
0,1,-9.143921,7.0154314,0
0,10,0.5886224,-5.307038,1
0,3,-1.454445,1.6449745,1
0,9,9.758896,4.967664,0
0,1,20.856432,2.5499117,0
0,8,-13.39294,-3.056493,0
0,4,13.529624,-22.872852,0
0,12,-9.644569,-16.446712,1
0,4,14.311781,17.129232,1
0,4,-11.502703,6.938154,1
0,2,18.719004,21.269356,1
0,11,-1.657134,-4.364659,1
0,3,3.7243,-26.046942,1
0,8,-11.562329,-11.855363,0
0,6,17.963634,2.5145535,1
0,12,21.510756,-8.652086,0
0,4,-7.891356,-20.602793,0
0,11,-19.671055,4.5562778,1
0,4,10.711198,16.468672,1
0,6,-3.7867558,-4.577479,1
0,3,3.7669914,20.19356,0
0,5,-2.538286,-2.9842339,0
0,12,-10.4500885,-11.4742,0
0,1,8.921573,12.274422,1
0,10,-4.093376,21.345211,1
0,1,22.124464,12.791727,1
0,6,9.545652,-1.6293223,0
0,11,-14.488133,9.999212,0
0,3,-22.115322,1.4873544,1
0,2,-19.084497,1.4305053,1
0,4,12.522782,26.862572,0
0,10,2.0452824,-24.014883,0
0,11,11.521303,-4.444909,0
0,11,8.248862,-18.427734,0
0,9,12.388176,26.891323,0
0,7,-2.526288,-20.163488,1
0,9,9.047325,21.817045,0
0,2,19.92354,22.070265,0
0,6,20.977884,6.270409,1
0,7,18.982527,23.12315,1
0,8,-17.879044,-7.6915135,1
0,3,-8.815735,-15.513164,1
0,8,-21.991201,-24.61678,0
0,12,4.390474,1.8177004,0
0,10,12.182922,-18.478601,1
0,11,3.4506185,-13.961154,1
0,10,19.041634,-2.0048976,1
0,8,3.8050668,-9.725879,1
0,12,4.3225245,-13.931255,0
0,4,-5.5101337,-2.6686184,1
0,12,15.400643,1.9143003,0
0,6,16.028728,3.9804769,1
0,10,23.43663,-18.732527,0
0,7,15.751177,-12.6722355,1
0,3,1.1190598,-20.362116,0
0,10,-12.548049,-4.248418,0
0,5,5.251139,-22.05531,0
0,3,-5.427672,-6.711395,1
0,3,-16.871878,-13.560866,1
0,3,-13.481558,18.550976,1
0,2,-10.551415,11.671704,0
0,7,-5.438725,-20.296263,1
0,12,-8.895155,-10.062391,1
0,12,19.181187,-22.727043,1
0,4,-9.201268,-15.755088,1
0,8,-6.7536607,7.2359657,0
0,9,-2.3710144,-19.760347,1
0,10,2.736269,-2.1267698,1
0,8,9.715648,6.4806767,0
0,12,-7.7023177,2.259095,1
0,5,10.624125,-6.94427,1
0,6,-4.0551486,25.983688,1
0,9,9.915422,8.513773,0
0,5,20.541952,-13.081224,0
0,8,-13.903024,-12.027018,1
0,7,14.58744,10.531548,1
0,2,15.757008,12.111976,0
0,11,5.882611,16.206476,0
0,10,18.87827,-16.219936,0
0,2,-10.30299,-17.556278,0
0,1,-18.700336,-6.2977767,0
0,8,0.90713435,0.61764586,1
0,7,-21.620285,21.365496,0
0,6,3.7949393,-3.0076854,0
0,10,-17.606052,26.927242,1
0,11,15.7051115,0.60360897,1
0,8,-18.412695,3.6633825,1
0,2,9.111368,-0.9273972,0
0,3,-8.059608,-15.957552,1
0,1,-14.705032,8.647944,1
0,7,14.861974,-6.7413397,1
0,8,-21.267796,-6.787689,1
0,11,4.311408,-0.6242296,1
0,5,-17.34718,-17.525787,0
0,5,-9.87496,24.349995,0
0,11,22.127352,-6.1311736,1
0,12,-1.2753278,13.362637,0
0,9,-15.386498,6.9882345,1
0,3,14.011476,-23.584532,1
0,12,-1.4147524,26.838614,1
0,12,-7.0300508,-24.478481,1
0,8,-23.350737,-9.503356,1
0,9,-12.270861,-19.75853,1
0,12,7.544729,22.210663,1
0,9,-22.238668,-26.626345,1
0,12,-18.981516,-1.4683744,1
0,5,-7.199103,26.83813,1
0,5,11.626474,-24.067457,1
0,3,-16.24283,7.0694427,1
0,4,-3.168137,3.945279,0
0,5,12.202195,1.9110417,1
0,3,5.8662434,-15.998609,0
0,3,-12.153056,-12.650459,1
0,11,-11.2755785,3.1932764,1
0,8,4.523086,-11.968827,1
0,10,-7.438234,20.51318,0
0,5,-22.941856,-20.562197,1
0,2,-5.271017,-20.976357,1
0,5,10.604701,15.498879,1
0,5,-0.79437405,10.942615,0
0,4,-20.980282,3.3620896,0
0,7,2.8100913,-9.77594,0
0,3,-8.308189,23.888819,0
0,12,-13.621584,-19.764069,0
0,1,7.2555294,25.40587,0
0,9,7.316964,26.250778,1
0,11,1.231993,0.13718449,1
0,4,-13.250382,-0.25249422,1
0,6,-16.71135,-10.971084,1
0,8,-18.2005,-17.926205,1
0,3,-6.3171253,12.693118,1
0,2,19.548595,24.780016,1
0,6,14.586908,5.0747805,1
0,12,0.2778139,-20.322754,0
0,4,-15.048977,5.4124727,1
0,9,0.7448452,17.413363,0
0,9,14.901072,3.5895536,1
0,12,-17.014414,-0.7459785,1
0,4,-9.992279,3.2248132,1
0,2,8.950232,5.838534,0
0,5,-18.88837,-21.869326,1
0,2,16.246077,0.48431268,1
0,12,14.435959,-19.43333,0
0,12,-17.184721,16.802744,1
0,5,-3.2700999,20.676985,1
0,9,11.499394,24.073982,1
0,12,0.58867633,22.756779,0
0,4,-19.253452,5.404658,1
0,3,11.938917,-27.424524,1
0,8,-8.040991,-19.227642,1
0,4,-1.4688234,8.042889,1
0,6,-8.703287,13.6032915,1
0,9,-1.8960829,-13.922928,0
0,5,14.638487,-8.295919,0
0,6,-2.9874372,-27.116589,0
0,2,1.6384361,-7.0626736,0
0,6,-16.152397,-11.066179,0
0,1,12.708568,-8.888228,1
0,8,6.0963283,-2.618943,1
0,10,7.1782246,-1.5430609,1
0,10,7.349987,-26.999477,1
0,2,2.4140482,10.211433,0
0,3,-17.445835,19.211842,0
0,9,-17.575022,9.1238985,1
0,10,16.444197,8.50899,1
0,9,9.048564,1.9121681,1
0,7,8.801645,24.137558,1
0,1,-2.8895402,-22.897032,0
0,2,-9.613061,-14.945567,0
0,6,9.289625,-13.516112,0
0,11,13.943567,-9.810136,0
0,12,-3.8885925,-26.313723,1
0,11,9.774778,-19.22109,1
0,7,18.113083,-18.680954,1
0,4,-14.8310585,-23.394196,1
0,2,-13.105634,-18.992388,1
0,5,13.329179,-16.246801,0
0,9,-7.273728,1.5548004,1
0,5,-10.884503,11.476358,1
0,11,11.791687,-14.6005335,1
0,7,13.981387,-3.3879263,0
0,11,-12.7624235,15.759049,0
0,6,6.0920315,16.032299,0
0,3,-0.849733,11.093653,0
0,3,9.0736475,-1.1620997,1
0,5,17.196978,-2.9505122,1
0,12,-17.050547,5.2010355,1
0,1,-5.3402944,-19.272026,1
0,6,7.9797964,-2.214209,0
0,2,-22.823635,-19.121765,1
0,2,-14.420631,-18.259062,1
0,9,-6.800252,-21.60273,1
0,2,11.10267,-13.921052,0
0,8,9.508664,3.4196563,0
0,9,-8.96552,-1.2041699,1
0,8,7.436527,-5.702184,0
0,2,-14.78443,-3.2254226,1
0,7,2.9632628,11.415913,1
0,7,-2.4531057,1.3473046,0
0,2,22.822517,17.318539,1
0,10,-8.858579,21.078377,1
0,12,-21.000492,-23.015083,0
0,9,-0.039667454,0.7518732,1
0,10,-19.859594,20.270971,1
0,8,3.0835164,9.701799,1
0,8,-14.68977,-6.860795,0
0,12,19.540056,-1.3945678,0
0,3,5.7447557,-7.315131,1
0,6,2.9245808,11.907241,1
0,3,14.875331,-10.103653,0
0,6,21.502691,-3.6754053,1
0,9,-18.753384,-22.176262,0
0,2,-6.430319,-6.9115214,0
0,6,11.619457,3.0393338,0
0,10,-14.185526,2.4414928,0
0,6,-16.032843,-7.802291,1
0,10,4.756494,12.274229,1
0,4,-14.354755,-25.077011,0
0,10,-20.236399,25.944914,0
0,9,8.209464,0.88097095,1
0,11,7.833406,11.942193,1
0,1,18.265554,6.5437145,0
0,11,10.550261,-14.621822,1
0,8,9.207955,0.2308601,1
0,7,-21.87312,9.686102,0
0,11,12.615787,9.955933,1
0,5,-15.282025,-8.160074,1
0,12,1.0251714,-24.221914,1
0,5,-5.2183075,-14.820772,0
0,5,-9.950505,20.124353,0
0,3,-2.3324828,7.12367,0
0,7,15.28434,5.120032,0
0,9,-2.4284673,-27.281689,0
0,7,-1.4226524,-0.17838566,0
0,6,5.5067058,-17.461458,0
0,2,-14.393849,7.224016,1
0,5,-4.706216,19.478348,0
0,9,6.6858125,-22.14116,1
0,2,18.333776,19.336843,1
0,10,-9.02416,0.3698054,1
0,10,-17.397728,25.693026,1
0,1,2.9187102,19.488775,1
0,5,6.6352673,0.6937327,1
0,1,3.7190673,-1.6157061,0
0,11,8.883751,1.0674858,1
0,5,12.963532,-25.788597,0
0,3,-16.401295,14.460053,0
0,5,-17.993507,-19.373707,1
0,2,-1.6814407,1.8859226,1
0,2,18.842182,2.481391,0
0,8,-20.406248,-15.309801,0
0,11,-18.438486,4.480497,1
0,5,-12.706309,7.7201533,1
0,8,-17.306952,-11.17895,0
0,11,2.906499,4.361808,0
0,4,5.3088036,9.262671,0
0,1,1.9817688,6.172583,1
0,12,-8.941482,16.55396,1
0,2,-2.344315,-4.8286667,1
0,2,-8.537947,-17.57191,0
0,12,-5.3847933,24.581545,0
0,2,19.452581,24.611101,0
0,2,-10.382,14.373124,1
0,3,8.275534,-1.5633676,0
0,9,-14.787103,18.660225,0
0,9,8.795109,7.3757944,1
0,10,-10.119887,14.685262,0
0,2,20.896524,24.009085,1
0,2,-22.613564,-24.555464,1
0,9,0.12632169,-12.551302,1
0,11,-20.656282,8.077142,1
0,7,4.967423,2.2286897,1
0,7,5.2157235,-3.2152524,0
0,11,20.745907,-3.0240715,0
0,7,-5.5268273,-25.789064,1
0,1,-12.598613,-9.196888,0
0,3,-21.413544,18.987541,1
0,9,10.44458,6.186795,0
0,7,-21.10052,14.246952,1
0,7,-6.57283,-12.757002,1
0,2,3.5555503,-0.3047113,1
0,7,12.985347,-18.515709,1
0,7,18.567677,23.533064,1
0,8,-1.3205941,-7.5828156,0
0,8,-1.8508681,-9.580495,0
0,12,-18.947536,-27.367756,0
0,1,15.997731,9.197637,1
0,2,18.697472,14.925428,0
0,11,-14.183889,0.2271719,1
0,3,-17.06393,-12.201372,1
0,5,-10.144524,21.304867,1
0,12,-15.4967,4.5182724,0
0,7,-15.506493,-1.8497345,0
0,9,-0.44027212,-7.359474,0
0,5,16.84146,-5.305721,1
0,6,10.706815,21.823774,0
0,4,8.911275,22.958858,1
0,7,8.936087,-18.685545,0
0,1,3.2089524,6.697879,1
0,2,20.915415,14.88506,0
0,1,-6.6733017,13.686952,1
0,2,14.736924,2.987066,1
0,5,-14.187503,3.1460917,1
0,10,-4.6933074,-1.0028064,0
0,12,-23.019472,-8.159051,0
0,3,-10.691382,1.3970413,0
0,1,-8.654747,0.32228372,1
0,11,7.075043,-3.0739288,0
0,10,11.220373,-25.012167,0
0,12,-2.5309694,8.24933,1
0,12,-16.315285,18.363462,1
0,12,8.977468,-19.710997,1
0,10,-16.458752,23.947382,1
0,1,-22.9594,4.533461,1
0,1,-0.8246025,26.140965,1
0,6,9.197989,-20.329216,0
0,9,-21.70289,-21.578074,1
0,4,-2.5850852,-15.220377,1
0,12,-2.954023,-12.29771,0
0,9,7.1682434,17.11841,1
0,8,17.743015,-1.504133,0
0,2,14.168932,6.449908,0
0,8,-19.165573,-16.563263,1
0,10,-2.2956834,-19.952251,1
0,12,9.254464,6.517675,0
0,10,5.648844,-22.256647,1
0,5,2.717235,-14.425393,0
0,10,-0.15817313,4.0623655,0
0,8,-11.372607,-3.5017397,0
0,11,-2.0096414,3.0670247,1
0,10,21.699913,-15.3303,1
0,4,-3.4327614,25.595938,1
0,2,-14.315004,-3.6647353,0
0,12,8.952614,-5.1492524,1
0,9,-10.550921,-7.003989,0
0,2,-3.0076592,-12.463168,1
0,12,-1.6549469,12.611802,1
0,4,-14.013505,-22.524815,1
0,5,-6.0697255,26.303547,1
0,6,22.40978,-20.363195,1
0,4,1.5454057,21.959589,0
0,5,8.794221,9.759442,1
0,6,16.271727,-3.7619243,0
0,12,11.769896,-22.78043,1
0,10,23.4576,-22.704685,1
0,7,23.186888,-21.70536,0
0,8,22.663773,22.575212,0
0,8,14.63919,15.201889,1
0,1,7.721947,3.078639,0
0,4,-3.2995574,18.619377,1
0,9,3.4054885,-4.6776013,1
0,2,12.170185,-10.343986,1
0,7,8.93955,-16.498493,0
0,1,17.256088,-7.468816,1
0,9,-2.1627707,16.616304,0
0,7,15.054497,2.3656876,1
0,2,-16.543772,1.1466156,1
0,11,-22.989704,5.577618,1
0,9,6.7177186,3.7319536,1
0,1,-10.649127,-16.503618,0
0,7,3.5195599,-22.61901,0
0,4,15.476955,-21.116217,0
0,10,-2.5815408,10.250749,1
0,7,8.2907505,3.3839447,0
0,9,4.632548,22.0108,1
0,11,-16.497066,2.66095,1
0,6,-18.72199,-23.84642,0
0,12,-9.079723,-25.440815,1
0,11,-9.586876,8.77046,0
0,7,11.151193,-12.688008,0
0,10,22.43187,-12.534739,1
0,12,10.777767,-23.877842,0
0,8,1.4615129,5.1036797,0
0,10,7.6400146,-26.93595,1
0,9,18.17649,26.601238,0
0,9,-5.678029,26.96772,0
0,6,11.302948,18.254738,0
0,11,-22.482275,11.589601,1
0,12,6.6773744,-26.242592,0
0,3,13.978383,1.3555648,1
0,10,-0.60651904,-1.7142402,0
0,7,0.5657565,20.144659,0
0,1,-19.751001,6.8692484,1
0,5,-20.922894,-12.800895,1
0,5,7.065542,24.826777,0
0,8,-21.397982,-16.250105,0
0,2,11.008291,0.99830824,1
0,6,6.89266,9.189503,1
0,7,-15.928522,13.052291,0
0,8,-10.049071,-17.575912,0
0,8,10.090026,8.401747,0
0,12,-12.480255,16.294203,1
0,3,-22.068483,-0.33831447,1
0,12,6.939374,-21.710424,1
0,9,-19.054976,-27.3619,1
0,3,6.33397,23.95473,1
0,4,-14.234645,-2.040021,0
0,12,-14.2790365,-10.559864,1
0,5,-10.037118,20.764921,1
0,11,-10.700463,2.3719919,0
0,1,12.228903,3.5638285,1
0,4,-10.589507,-22.459463,0
0,6,-6.3011518,16.412706,1
0,12,12.67397,-22.137047,1
0,8,-6.807345,3.688177,0
0,11,5.0113373,-3.548311,0
0,4,3.3794954,-6.670943,1
0,10,8.083483,-23.835155,1
0,4,-10.475832,7.314479,1
0,9,10.956771,21.640158,0
0,8,6.1564875,2.2990062,1
0,2,0.5880922,-2.0198803,0
0,10,22.43245,-8.854051,1
0,5,-10.074495,8.501204,1
0,12,-14.3976965,20.02275,1
0,4,9.002305,7.2450976,1
0,10,3.8711145,-23.285383,0
0,6,4.8476777,17.33852,0
0,12,-9.45906,-23.897568,0
0,8,-17.604877,-3.0362625,0
0,10,-3.8930926,11.272892,0
0,6,-13.576125,-24.181892,1
0,5,14.511443,-5.693561,1
0,5,1.1106662,-1.2754399,0
0,4,-5.8866496,23.56909,1
0,9,-20.24992,10.323236,0
0,9,-19.302546,-18.154379,1
0,9,-18.844414,12.645143,0
0,2,4.7013526,5.9672937,0
0,10,10.815482,-16.573048,1
0,11,-16.465963,13.597474,1
0,10,5.5477104,-24.866335,0
0,2,0.6740999,7.4389915,1
0,2,-0.36355996,6.9604564,1
0,1,-19.611954,10.12475,1
0,7,-5.473573,23.8592,1
0,7,-14.051615,20.906084,0
0,10,6.6781826,-4.105556,1
0,7,1.4919624,6.1672707,1
0,3,7.082844,8.753344,1
0,12,8.422343,-21.387083,1
0,6,2.1890612,5.301536,1
0,4,10.584291,-20.786543,0
0,1,-13.638978,-2.94219,0
0,3,-10.852823,7.581364,0
0,3,-10.601115,24.772879,1
0,6,-6.800392,25.698536,0
0,5,-2.541228,-21.289692,0
0,12,-15.9847555,-0.40649468,0
0,12,6.764953,-5.5543923,0
0,9,-4.1814356,14.461095,0
0,6,9.414032,8.252793,0
0,11,9.997818,2.64074,0
0,8,-15.269891,-17.312904,0
0,9,10.378582,0.9643859,0
0,7,1.068012,4.2493324,1
0,2,-4.5675926,-19.748163,1
0,6,-13.022156,-7.9063945,1
0,8,-17.184977,-18.23437,0
0,11,-14.63715,-6.0754147,1
0,2,18.261934,10.795165,1
0,10,-22.164145,18.564957,0
0,5,15.144413,-4.0313034,1
0,4,10.014176,-26.711964,0
0,12,-1.0295969,-16.829773,1
0,2,2.4764903,-4.9480004,1
0,7,-16.372612,22.043764,0
0,4,-11.63791,-0.36494276,0
0,7,10.504932,-4.0852447,1
0,9,-6.3554225,18.123657,1
0,1,-15.447195,-3.5449789,0
